characterId	family	index	value	sourcePath	line
212	CFLAG	174	19	original-game/CSV/Chara212_浅神智子.csv	55
212	CFLAG	175	0	original-game/CSV/Chara212_浅神智子.csv	56
212	CFLAG	176	19	original-game/CSV/Chara212_浅神智子.csv	57
212	CFLAG	177	0	original-game/CSV/Chara212_浅神智子.csv	58
212	CFLAG	600	0	original-game/CSV/Chara212_浅神智子.csv	59
212	CFLAG	601	0	original-game/CSV/Chara212_浅神智子.csv	60
212	CFLAG	602	5	original-game/CSV/Chara212_浅神智子.csv	61
212	CFLAG	620	150	original-game/CSV/Chara212_浅神智子.csv	62
212	CSTR	9	私	original-game/CSV/Chara212_浅神智子.csv	63
213	BASE	0	2200	original-game/CSV/Chara213_神那悠喜.csv	5
213	BASE	1	1800	original-game/CSV/Chara213_神那悠喜.csv	6
213	BASE	30	3200	original-game/CSV/Chara213_神那悠喜.csv	7
213	BASE	31	130	original-game/CSV/Chara213_神那悠喜.csv	8
213	BASE	9	16	original-game/CSV/Chara213_神那悠喜.csv	9
213	BASE	11	11	original-game/CSV/Chara213_神那悠喜.csv	10
213	BASE	12	29	original-game/CSV/Chara213_神那悠喜.csv	11
213	BASE	13	1	original-game/CSV/Chara213_神那悠喜.csv	12
213	BASE	20	160	original-game/CSV/Chara213_神那悠喜.csv	13
213	BASE	21	47	original-game/CSV/Chara213_神那悠喜.csv	14
213	BASE	22	85	original-game/CSV/Chara213_神那悠喜.csv	15
213	BASE	23	58	original-game/CSV/Chara213_神那悠喜.csv	16
213	BASE	24	84	original-game/CSV/Chara213_神那悠喜.csv	17
213	ABL	22	1	original-game/CSV/Chara213_神那悠喜.csv	18
213	ABL	50	3	original-game/CSV/Chara213_神那悠喜.csv	19
213	ABL	51	6	original-game/CSV/Chara213_神那悠喜.csv	20
213	ABL	52	6	original-game/CSV/Chara213_神那悠喜.csv	21
213	TALENT	0	1	original-game/CSV/Chara213_神那悠喜.csv	22
213	TALENT	2	1	original-game/CSV/Chara213_神那悠喜.csv	23
213	TALENT	12	1	original-game/CSV/Chara213_神那悠喜.csv	24
213	TALENT	13	1	original-game/CSV/Chara213_神那悠喜.csv	25
213	TALENT	20	1	original-game/CSV/Chara213_神那悠喜.csv	26
213	TALENT	23	1	original-game/CSV/Chara213_神那悠喜.csv	27
213	TALENT	24	1	original-game/CSV/Chara213_神那悠喜.csv	28
213	TALENT	26	1	original-game/CSV/Chara213_神那悠喜.csv	29
213	TALENT	27	1	original-game/CSV/Chara213_神那悠喜.csv	30
213	TALENT	30	1	original-game/CSV/Chara213_神那悠喜.csv	31
213	TALENT	35	1	original-game/CSV/Chara213_神那悠喜.csv	32
213	TALENT	41	1	original-game/CSV/Chara213_神那悠喜.csv	33
213	TALENT	42	1	original-game/CSV/Chara213_神那悠喜.csv	34
213	TALENT	51	1	original-game/CSV/Chara213_神那悠喜.csv	35
213	TALENT	60	1	original-game/CSV/Chara213_神那悠喜.csv	36
213	TALENT	62	1	original-game/CSV/Chara213_神那悠喜.csv	37
213	TALENT	70	1	original-game/CSV/Chara213_神那悠喜.csv	38
213	TALENT	72	1	original-game/CSV/Chara213_神那悠喜.csv	39
213	TALENT	92	1	original-game/CSV/Chara213_神那悠喜.csv	40
213	TALENT	102	1	original-game/CSV/Chara213_神那悠喜.csv	41
213	TALENT	104	1	original-game/CSV/Chara213_神那悠喜.csv	42
213	TALENT	125	1	original-game/CSV/Chara213_神那悠喜.csv	43
213	TALENT	204	1	original-game/CSV/Chara213_神那悠喜.csv	44
213	TALENT	220	1	original-game/CSV/Chara213_神那悠喜.csv	45
213	TALENT	224	1	original-game/CSV/Chara213_神那悠喜.csv	46
213	TALENT	330	1	original-game/CSV/Chara213_神那悠喜.csv	47
213	TALENT	416	1	original-game/CSV/Chara213_神那悠喜.csv	48
213	TALENT	423	1	original-game/CSV/Chara213_神那悠喜.csv	49
213	TALENT	426	1	original-game/CSV/Chara213_神那悠喜.csv	50
213	TALENT	503	1	original-game/CSV/Chara213_神那悠喜.csv	51
213	RELATION	14	200	original-game/CSV/Chara213_神那悠喜.csv	52
213	RELATION	10	10	original-game/CSV/Chara213_神那悠喜.csv	53
213	RELATION	17	150	original-game/CSV/Chara213_神那悠喜.csv	54
213	RELATION	9	150	original-game/CSV/Chara213_神那悠喜.csv	55
213	RELATION	97	150	original-game/CSV/Chara213_神那悠喜.csv	56
213	CFLAG	16	-1	original-game/CSV/Chara213_神那悠喜.csv	57
213	CFLAG	25	10	original-game/CSV/Chara213_神那悠喜.csv	58
213	CFLAG	40	15	original-game/CSV/Chara213_神那悠喜.csv	59
213	CFLAG	41	17	original-game/CSV/Chara213_神那悠喜.csv	60
213	CFLAG	170	9	original-game/CSV/Chara213_神那悠喜.csv	61
213	CFLAG	171	2	original-game/CSV/Chara213_神那悠喜.csv	62
213	CFLAG	174	3	original-game/CSV/Chara213_神那悠喜.csv	63
213	CFLAG	175	2	original-game/CSV/Chara213_神那悠喜.csv	64
213	CFLAG	176	3	original-game/CSV/Chara213_神那悠喜.csv	65
213	CFLAG	177	3	original-game/CSV/Chara213_神那悠喜.csv	66
213	CFLAG	600	13	original-game/CSV/Chara213_神那悠喜.csv	67
213	CFLAG	601	0	original-game/CSV/Chara213_神那悠喜.csv	68
213	CFLAG	602	2	original-game/CSV/Chara213_神那悠喜.csv	69
213	CFLAG	620	100	original-game/CSV/Chara213_神那悠喜.csv	70
213	CSTR	9	私	original-game/CSV/Chara213_神那悠喜.csv	71
214	BASE	0	1300	original-game/CSV/Chara214_本城愛衣子.csv	6
214	BASE	1	2500	original-game/CSV/Chara214_本城愛衣子.csv	7
214	BASE	30	0	original-game/CSV/Chara214_本城愛衣子.csv	8
214	BASE	31	120	original-game/CSV/Chara214_本城愛衣子.csv	9
214	BASE	9	15	original-game/CSV/Chara214_本城愛衣子.csv	11
214	BASE	11	9	original-game/CSV/Chara214_本城愛衣子.csv	12
214	BASE	12	18	original-game/CSV/Chara214_本城愛衣子.csv	13
214	BASE	13	1	original-game/CSV/Chara214_本城愛衣子.csv	14
214	BASE	20	147	original-game/CSV/Chara214_本城愛衣子.csv	15
214	BASE	21	36	original-game/CSV/Chara214_本城愛衣子.csv	16
214	BASE	22	72	original-game/CSV/Chara214_本城愛衣子.csv	17
214	BASE	23	52	original-game/CSV/Chara214_本城愛衣子.csv	18
214	BASE	24	74	original-game/CSV/Chara214_本城愛衣子.csv	19
214	ABL	70	2	original-game/CSV/Chara214_本城愛衣子.csv	21
214	ABL	71	4	original-game/CSV/Chara214_本城愛衣子.csv	22
214	ABL	72	3	original-game/CSV/Chara214_本城愛衣子.csv	23
214	TALENT	0	1	original-game/CSV/Chara214_本城愛衣子.csv	26
214	TALENT	2	1	original-game/CSV/Chara214_本城愛衣子.csv	27
214	TALENT	13	1	original-game/CSV/Chara214_本城愛衣子.csv	28
214	TALENT	17	1	original-game/CSV/Chara214_本城愛衣子.csv	29
214	TALENT	23	1	original-game/CSV/Chara214_本城愛衣子.csv	30
214	TALENT	25	1	original-game/CSV/Chara214_本城愛衣子.csv	31
214	TALENT	28	1	original-game/CSV/Chara214_本城愛衣子.csv	32
214	TALENT	30	1	original-game/CSV/Chara214_本城愛衣子.csv	33
214	TALENT	36	1	original-game/CSV/Chara214_本城愛衣子.csv	34
214	TALENT	44	1	original-game/CSV/Chara214_本城愛衣子.csv	35
214	TALENT	63	1	original-game/CSV/Chara214_本城愛衣子.csv	36
214	TALENT	100	1	original-game/CSV/Chara214_本城愛衣子.csv	37
214	TALENT	102	1	original-game/CSV/Chara214_本城愛衣子.csv	38
214	TALENT	118	1	original-game/CSV/Chara214_本城愛衣子.csv	39
214	TALENT	126	1	original-game/CSV/Chara214_本城愛衣子.csv	40
214	TALENT	132	1	original-game/CSV/Chara214_本城愛衣子.csv	41
214	TALENT	140	1	original-game/CSV/Chara214_本城愛衣子.csv	42
214	TALENT	324	1	original-game/CSV/Chara214_本城愛衣子.csv	43
214	TALENT	330	1	original-game/CSV/Chara214_本城愛衣子.csv	44
214	TALENT	405	1	original-game/CSV/Chara214_本城愛衣子.csv	45
214	TALENT	409	1	original-game/CSV/Chara214_本城愛衣子.csv	46
214	TALENT	414	1	original-game/CSV/Chara214_本城愛衣子.csv	47
214	TALENT	419	1	original-game/CSV/Chara214_本城愛衣子.csv	48
214	TALENT	521	1	original-game/CSV/Chara214_本城愛衣子.csv	49
214	RELATION	0	200	original-game/CSV/Chara214_本城愛衣子.csv	51
214	RELATION	15	300	original-game/CSV/Chara214_本城愛衣子.csv	52
214	RELATION	32	300	original-game/CSV/Chara214_本城愛衣子.csv	53
214	RELATION	80	200	original-game/CSV/Chara214_本城愛衣子.csv	54
214	RELATION	85	300	original-game/CSV/Chara214_本城愛衣子.csv	55
214	RELATION	94	300	original-game/CSV/Chara214_本城愛衣子.csv	56
214	CFLAG	16	-1	original-game/CSV/Chara214_本城愛衣子.csv	57
214	CFLAG	25	5	original-game/CSV/Chara214_本城愛衣子.csv	59
214	CFLAG	41	201	original-game/CSV/Chara214_本城愛衣子.csv	60
214	CFLAG	170	0	original-game/CSV/Chara214_本城愛衣子.csv	61
214	CFLAG	171	0	original-game/CSV/Chara214_本城愛衣子.csv	62
214	CFLAG	174	0	original-game/CSV/Chara214_本城愛衣子.csv	64
214	CFLAG	175	3	original-game/CSV/Chara214_本城愛衣子.csv	65
214	CFLAG	176	0	original-game/CSV/Chara214_本城愛衣子.csv	66
214	CFLAG	177	0	original-game/CSV/Chara214_本城愛衣子.csv	67
214	CFLAG	600	3	original-game/CSV/Chara214_本城愛衣子.csv	69
214	CFLAG	601	0	original-game/CSV/Chara214_本城愛衣子.csv	70
214	CFLAG	602	5	original-game/CSV/Chara214_本城愛衣子.csv	71
214	CFLAG	633	0	original-game/CSV/Chara214_本城愛衣子.csv	72
214	CFLAG	630	0	original-game/CSV/Chara214_本城愛衣子.csv	74
214	CFLAG	650	0	original-game/CSV/Chara214_本城愛衣子.csv	75
214	CFLAG	620	999999	original-game/CSV/Chara214_本城愛衣子.csv	76
214	CSTR	9	メイコ	original-game/CSV/Chara214_本城愛衣子.csv	77
215	BASE	0	1700	original-game/CSV/Chara215_二見アン.csv	8
215	BASE	1	1300	original-game/CSV/Chara215_二見アン.csv	9
215	BASE	30	2000	original-game/CSV/Chara215_二見アン.csv	10
215	BASE	31	140	original-game/CSV/Chara215_二見アン.csv	11
215	BASE	9	17	original-game/CSV/Chara215_二見アン.csv	12
215	BASE	11	9	original-game/CSV/Chara215_二見アン.csv	13
215	BASE	12	2	original-game/CSV/Chara215_二見アン.csv	14
215	BASE	13	2	original-game/CSV/Chara215_二見アン.csv	15
215	BASE	20	139	original-game/CSV/Chara215_二見アン.csv	16
215	BASE	21	30	original-game/CSV/Chara215_二見アン.csv	17
215	BASE	22	78	original-game/CSV/Chara215_二見アン.csv	18
215	BASE	23	52	original-game/CSV/Chara215_二見アン.csv	19
215	BASE	24	74	original-game/CSV/Chara215_二見アン.csv	20
215	ABL	50	6	original-game/CSV/Chara215_二見アン.csv	22
215	ABL	51	1	original-game/CSV/Chara215_二見アン.csv	23
215	ABL	52	1	original-game/CSV/Chara215_二見アン.csv	24
215	ABL	70	2	original-game/CSV/Chara215_二見アン.csv	25
215	ABL	71	2	original-game/CSV/Chara215_二見アン.csv	26
215	ABL	72	2	original-game/CSV/Chara215_二見アン.csv	27
215	ABL	81	5	original-game/CSV/Chara215_二見アン.csv	28
215	EXP	70	20	original-game/CSV/Chara215_二見アン.csv	29
215	EXP	71	20	original-game/CSV/Chara215_二見アン.csv	30
215	EXP	72	20	original-game/CSV/Chara215_二見アン.csv	31
215	TALENT	0	1	original-game/CSV/Chara215_二見アン.csv	35
215	TALENT	2	1	original-game/CSV/Chara215_二見アン.csv	36
215	TALENT	26	1	original-game/CSV/Chara215_二見アン.csv	37
215	TALENT	36	1	original-game/CSV/Chara215_二見アン.csv	38
215	TALENT	40	1	original-game/CSV/Chara215_二見アン.csv	39
215	TALENT	51	1	original-game/CSV/Chara215_二見アン.csv	40
215	TALENT	60	1	original-game/CSV/Chara215_二見アン.csv	41
215	TALENT	64	1	original-game/CSV/Chara215_二見アン.csv	42
215	TALENT	70	1	original-game/CSV/Chara215_二見アン.csv	43
215	TALENT	91	1	original-game/CSV/Chara215_二見アン.csv	44
215	TALENT	100	1	original-game/CSV/Chara215_二見アン.csv	45
215	TALENT	109	1	original-game/CSV/Chara215_二見アン.csv	46
215	TALENT	113	1	original-game/CSV/Chara215_二見アン.csv	47
215	TALENT	126	1	original-game/CSV/Chara215_二見アン.csv	48
215	TALENT	134	1	original-game/CSV/Chara215_二見アン.csv	49
215	TALENT	151	1	original-game/CSV/Chara215_二見アン.csv	50
215	TALENT	185	1	original-game/CSV/Chara215_二見アン.csv	51
215	TALENT	203	1	original-game/CSV/Chara215_二見アン.csv	52
215	TALENT	330	1	original-game/CSV/Chara215_二見アン.csv	53
215	TALENT	405	1	original-game/CSV/Chara215_二見アン.csv	54
215	RELATION	11	250	original-game/CSV/Chara215_二見アン.csv	56
215	RELATION	18	150	original-game/CSV/Chara215_二見アン.csv	57
215	RELATION	31	300	original-game/CSV/Chara215_二見アン.csv	58
215	CFLAG	16	-1	original-game/CSV/Chara215_二見アン.csv	60
215	CFLAG	25	10	original-game/CSV/Chara215_二見アン.csv	61
215	CFLAG	41	1	original-game/CSV/Chara215_二見アン.csv	62
215	CFLAG	170	0	original-game/CSV/Chara215_二見アン.csv	63
215	CFLAG	171	5	original-game/CSV/Chara215_二見アン.csv	64
215	CFLAG	620	100	original-game/CSV/Chara215_二見アン.csv	65
215	CFLAG	600	10	original-game/CSV/Chara215_二見アン.csv	67
215	CFLAG	602	4	original-game/CSV/Chara215_二見アン.csv	68
215	CFLAG	621	0	original-game/CSV/Chara215_二見アン.csv	69
215	CSTR	9	私	original-game/CSV/Chara215_二見アン.csv	71
216	BASE	0	1900	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	5
216	BASE	1	1600	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	6
216	BASE	30	0	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	7
216	BASE	31	120	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	8
216	BASE	9	18	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	9
216	BASE	11	6	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	10
216	BASE	12	15	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	11
216	BASE	13	0	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	12
216	BASE	20	165	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	13
216	BASE	21	43	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	14
216	BASE	22	88	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	15
216	BASE	23	59	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	16
216	BASE	24	86	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	17
216	ABL	10	5	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	18
216	ABL	15	2	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	19
216	ABL	50	6	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	20
216	ABL	51	4	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	21
216	ABL	52	5	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	22
216	TALENT	0	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	23
216	TALENT	2	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	24
216	TALENT	13	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	25
216	TALENT	14	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	26
216	TALENT	26	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	27
216	TALENT	31	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	28
216	TALENT	35	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	29
216	TALENT	42	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	30
216	TALENT	50	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	31
216	TALENT	52	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	32
216	TALENT	63	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	33
216	TALENT	70	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	34
216	TALENT	93	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	35
216	TALENT	110	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	36
216	TALENT	111	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	37
216	TALENT	162	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	38
216	TALENT	330	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	39
216	TALENT	407	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	40
216	TALENT	408	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	41
216	TALENT	420	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	42
216	TALENT	520	1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	43
216	RELATION	0	250	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	44
216	RELATION	1	250	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	45
216	RELATION	9	300	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	46
216	RELATION	86	500	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	47
216	CFLAG	16	-1	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	48
216	CFLAG	25	15	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	49
216	CFLAG	41	201	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	50
216	CFLAG	170	5	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	51
216	CFLAG	171	13	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	52
216	CFLAG	600	5	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	53
216	CFLAG	602	5	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	54
216	CFLAG	620	999999	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	55
216	CSTR	9	私	original-game/CSV/Chara216_クリスティナ・ロココ・ラーグラーデ.csv	56
217	BASE	0	2600	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	5
217	BASE	1	2200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	6
217	BASE	30	3000	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	7
217	BASE	31	130	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	8
217	BASE	9	19	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	9
217	BASE	11	12	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	10
217	BASE	12	24	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	11
217	BASE	13	0	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	12
217	BASE	20	165	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	13
217	BASE	21	44	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	14
217	BASE	22	81	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	15
217	BASE	23	56	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	16
217	BASE	24	80	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	17
217	ABL	10	2	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	18
217	ABL	15	4	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	19
217	ABL	16	4	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	20
217	ABL	50	3	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	21
217	ABL	51	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	22
217	ABL	52	2	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	23
217	TALENT	0	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	24
217	TALENT	2	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	25
217	TALENT	13	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	26
217	TALENT	17	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	27
217	TALENT	23	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	28
217	TALENT	27	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	29
217	TALENT	36	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	30
217	TALENT	40	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	31
217	TALENT	42	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	32
217	TALENT	44	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	33
217	TALENT	50	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	34
217	TALENT	63	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	35
217	TALENT	70	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	36
217	TALENT	80	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	37
217	TALENT	92	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	38
217	TALENT	103	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	39
217	TALENT	106	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	40
217	TALENT	111	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	41
217	TALENT	113	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	42
217	TALENT	140	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	43
217	TALENT	210	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	44
217	TALENT	330	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	45
217	TALENT	408	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	46
217	TALENT	416	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	47
217	TALENT	423	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	48
217	TALENT	428	1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	49
217	RELATION	0	150	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	50
217	RELATION	1	100	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	51
217	RELATION	9	300	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	52
217	RELATION	86	300	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	53
217	RELATION	96	200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	54
217	RELATION	38	200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	55
217	RELATION	44	200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	56
217	RELATION	45	200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	57
217	RELATION	202	200	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	58
217	CFLAG	16	-1	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	59
217	CFLAG	25	15	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	60
217	CFLAG	600	3	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	61
217	CFLAG	602	5	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	62
217	CFLAG	620	300	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	63
217	CSTR	9	私	original-game/CSV/Chara217_ニコル・パトリナターリ.csv	64
218	BASE	0	2000	original-game/CSV/Chara218_瑞穂坂奈留.csv	5
218	BASE	1	1600	original-game/CSV/Chara218_瑞穂坂奈留.csv	6
218	BASE	30	300	original-game/CSV/Chara218_瑞穂坂奈留.csv	7
218	BASE	31	120	original-game/CSV/Chara218_瑞穂坂奈留.csv	8
218	BASE	9	15	original-game/CSV/Chara218_瑞穂坂奈留.csv	9
218	BASE	11	4	original-game/CSV/Chara218_瑞穂坂奈留.csv	10
218	BASE	12	18	original-game/CSV/Chara218_瑞穂坂奈留.csv	11
218	BASE	13	0	original-game/CSV/Chara218_瑞穂坂奈留.csv	12
218	BASE	20	149	original-game/CSV/Chara218_瑞穂坂奈留.csv	13
218	BASE	21	43	original-game/CSV/Chara218_瑞穂坂奈留.csv	14
218	BASE	22	78	original-game/CSV/Chara218_瑞穂坂奈留.csv	15
218	BASE	23	54	original-game/CSV/Chara218_瑞穂坂奈留.csv	16
218	BASE	24	80	original-game/CSV/Chara218_瑞穂坂奈留.csv	17
218	BASE	50	16	original-game/CSV/Chara218_瑞穂坂奈留.csv	18
218	ABL	10	2	original-game/CSV/Chara218_瑞穂坂奈留.csv	19
218	ABL	15	4	original-game/CSV/Chara218_瑞穂坂奈留.csv	20
218	ABL	16	4	original-game/CSV/Chara218_瑞穂坂奈留.csv	21
218	ABL	50	4	original-game/CSV/Chara218_瑞穂坂奈留.csv	22
218	ABL	51	3	original-game/CSV/Chara218_瑞穂坂奈留.csv	23
218	ABL	52	5	original-game/CSV/Chara218_瑞穂坂奈留.csv	24
218	TALENT	0	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	25
218	TALENT	1	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	26
218	TALENT	2	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	27
218	TALENT	13	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	28
218	TALENT	16	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	29
218	TALENT	23	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	30
218	TALENT	26	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	31
218	TALENT	30	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	32
218	TALENT	35	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	33
218	TALENT	42	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	34
218	TALENT	50	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	35
218	TALENT	60	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	36
218	TALENT	70	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	37
218	TALENT	72	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	38
218	TALENT	80	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	39
218	TALENT	81	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	40
218	TALENT	100	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	41
218	TALENT	102	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	42
218	TALENT	106	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	43
218	TALENT	111	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	44
218	TALENT	113	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	45
218	TALENT	121	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	46
218	TALENT	220	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	47
218	TALENT	330	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	48
218	TALENT	410	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	49
218	TALENT	423	1	original-game/CSV/Chara218_瑞穂坂奈留.csv	50
218	RELATION	86	200	original-game/CSV/Chara218_瑞穂坂奈留.csv	51
218	RELATION	109	200	original-game/CSV/Chara218_瑞穂坂奈留.csv	52
