path	area	encoding	lineCount	labelCount	callCount	inputCount	stateReadCount	stateWriteCount	coreStateReadCount	coreStateWriteCount	labels	topWrittenFamilies	topReadFamilies	topCoreWrittenFamilies	topCoreReadFamilies
original-game/ERB/システム関係/SHOP_YUUKAKU.ERB	システム関係	utf-8-sig	841	8	48	9	519	213	302	106	YUUKAKU_TOP@4, WORK_RECEPTION@81, WORK_NORMAL@146, SOUP_WORK@327, WORK_SPECIAL@354, WORK_SPECIAL_SELECT@527, YUUKAKU_LABO@645, FACILITIES_CHECK@776	CFLAG:53, RESULT:51, FLAG:32, A:14, B:11, TALENT:10, M:10, R:9, TIME:7, S:7	FLAG:96, CFLAG:80, RESULT:74, COUNT:69, ABL:21, TALENT:20, M:18, A:17, MASTER:16, EXP:15	CFLAG:53, FLAG:32, TALENT:10, TIME:7, TARGET:3, MONEY:1	FLAG:96, CFLAG:80, ABL:21, TALENT:20, MASTER:16, EXP:15, CHARANUM:11, MARK:9, TARGET:9, TIME:7
original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB	システム関係	utf-8-sig	447	7	26	11	353	167	192	111	SHOW_INFO_BIRTHDAY@21, HAPPY_BIRTHDAY@84, MANUAL_SET_BIRTHDAY@123, AGE_UNKNOWN@250, MANUAL_SET_DATE@316, READ_CSV_BIRTHDAY@388, ADD_CSV_BIRTHDAY@433	BASE:72, DAY:30, M:28, RESULT:27, TARGET:5, FLAG:3, TALENT:1, A:1	BASE:111, RESULT:55, LOCAL:45, DAY:32, COUNT:29, M:29, TARGET:13, NO:12, FLAG:9, NAME:7	BASE:72, DAY:30, TARGET:5, FLAG:3, TALENT:1	BASE:111, DAY:32, TARGET:13, NO:12, FLAG:9, NAME:7, CHARANUM:4, CALLNAME:3, TALENT:1
original-game/ERB/システム関係/SYSTEM_CHARASORT.ERB	システム関係	utf-8-sig	451	11	25	1	324	126	97	36	CHARA_SORT@7, CHARA_SORT_ESTIMATE@58, CHARA_SORT_ESTIMATE2@103, CHARA_SORT_TRAINCOUNT@121, CHARA_SORT_TRAINCOUNT2@160, CHARA_SORT_EXP@175, CHARA_SORT_EXP2@215, CHARA_SORT_OLD@230, CHARA_SORT_OLD2@292, CHARA_SORT_MANUAL@324, CHARA_SORT_2@381	B:15, C:15, COUNT:13, BASE:13, D:12, RESULT:10, F:8, K:6, G:6, FLAG:6	COUNT:79, C:37, B:35, BASE:24, CHARANUM:21, F:16, RESULT:14, D:14, K:11, A:8	BASE:13, FLAG:6, TARGET:3, MAXBASE:1, ISASSI:1, TALENT:1, ABL:1, EXP:1, JUEL:1, MARK:1	BASE:24, CHARANUM:21, FLAG:8, NAME:7, CFLAG:5, EXP:5, TARGET:3, EXPNAME:2, MAXBASE:2, ISASSI:2
original-game/ERB/システム関係/SYSTEM_CONFIG.ERB	システム関係	utf-8-sig	939	23	54	19	283	172	168	98	SYSTEM_CONFIGURATION@4, CONFIG_KOJO@211, CONFIG_TRAINTEXT@251, CONFIG_WORKING@263, CONFIG_AUTOBUYING@275, CONFIG_PUBLICHAIR@334, CONFIG_CLOTHING@371, CONFIG_V_F@415, CONFIG_IWS@439, CONFIG_PASSOUT@485, CONFIG_EX_COM@508, CONFIG_SEIIN@531, CONFIG_TALENT_EX@554, CONFIG_BIRTHDAY@577, CONFIG_LOLI@617, CONFIG_HATSUJO@642, CONFIG_NTR@666, CONFIG_AUTOEQUIP@690, CONFIG_ITEMUSE@715, CONFIG_SLUNG@790	FLAG:72, RESULT:71, CFLAG:13, CSTR:9, RESULTS:3, NO:3, TARGET:1	FLAG:113, RESULT:80, COUNT:29, CSTR:15, CFLAG:14, MASTER:10, TALENT:6, RESULTS:6, CHARANUM:5, NO:3	FLAG:72, CFLAG:13, CSTR:9, NO:3, TARGET:1	FLAG:113, CSTR:15, CFLAG:14, MASTER:10, TALENT:6, CHARANUM:5, NO:3, ITEM:1, TARGET:1
original-game/ERB/システム関係/SYSTEM_DEBUG.ERB	システム関係	utf-8-sig	168	2	7	20	157	57	76	28	DEBUG_TOP@4, DEBUG_SLAVE@65	RESULT:21, FLAG:15, A:8, BASE:4, DAY:1, MONEY:1, TARGET:1, TALENT:1, ABL:1, EXP:1	RESULT:43, A:32, FLAG:15, TARGET:9, CALLNAME:7, BASE:6, COUNT:6, MAXBASE:6, CFLAG:4, TALENT:3	FLAG:15, BASE:4, DAY:1, MONEY:1, TARGET:1, TALENT:1, ABL:1, EXP:1, CFLAG:1, MARK:1	FLAG:15, TARGET:9, CALLNAME:7, BASE:6, MAXBASE:6, CFLAG:4, TALENT:3, ABL:3, EXP:3, MARK:3
original-game/ERB/システム関係/SYSTEM_GAMESTART.ERB	システム関係	utf-8-sig	195	2	13	3	51	47	42	38	EVENTFIRST@10, START_SELECT_OPENING@164	FLAG:22, RESULT:9, DAY:5, ITEM:2, MONEY:2, MASTER:2, TIME:1, TARGET:1, ASSI:1, GLOBAL:1	FLAG:22, RESULT:9, DAY:5, MASTER:3, ITEM:2, MONEY:2, NO:2, GLOBAL:2, TIME:1, TARGET:1	FLAG:22, DAY:5, ITEM:2, MONEY:2, MASTER:2, TIME:1, TARGET:1, ASSI:1, GLOBAL:1, ABL:1	FLAG:22, DAY:5, MASTER:3, ITEM:2, MONEY:2, NO:2, GLOBAL:2, TIME:1, TARGET:1, ASSI:1
original-game/ERB/システム関係/SYSTEM_IWS.ERB	システム関係	utf-8-sig	648	12	33	10	480	198	303	155	SHOW_INFO_BODYSIZE@28, CHECK_CUPSIZE@85, SHOW_CUPSIZE@111, CHECK_IWS@176, BUST_RANKUP@203, BUST_RANKDOWN@239, MODIFY_BUSTUP_IWS@281, MODIFY_BUSTDOWN_IWS@333, GROW_3_SIZE_IWS@397, REVERSE_3_SIZE_IWS@450, MANUAL_SET_3SIZE@499, READ_CSV_IWS@614	BASE:57, CFLAG:43, TALENT:36, TARGET:16, RESULT:11, U:7, A:5, C:4, P:4, Y:3	BASE:110, CFLAG:68, TALENT:53, TARGET:35, RESULT:32, COUNT:26, U:21, B:19, A:17, C:16	BASE:57, CFLAG:43, TALENT:36, TARGET:16, MONEY:2, FLAG:1	BASE:110, CFLAG:68, TALENT:53, TARGET:35, NAME:12, NO:10, MONEY:4, FLAG:3, CALLNAME:3, CHARANUM:3
original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB	システム関係	utf-8-sig	408	3	16	5	220	118	124	89	GAME_CONTINUE@5, START_NEWGAME@34, NEWGAME_SUCCEEDED@318	CFLAG:40, FLAG:30, RESULT:10, COUNT:9, J:7, TALENT:6, TARGET:3, A:2, ITEM:2, ASSI:2	COUNT:60, CFLAG:50, FLAG:34, RESULT:21, J:10, CHARANUM:9, TALENT:8, TARGET:4, A:4, MASTER:3	CFLAG:40, FLAG:30, TALENT:6, TARGET:3, ITEM:2, ASSI:2, MONEY:2, ITEMSALES:1, DAY:1, TIME:1	CFLAG:50, FLAG:34, CHARANUM:9, TALENT:8, TARGET:4, MASTER:3, NAME:2, DAY:2, ITEM:2, ASSI:2
original-game/ERB/システム関係/SYSTEM_OTHERS.ERB	システム関係	utf-8-sig	22	1	0	0	11	8	8	7	SYSTEM_KIKENBI@4	CFLAG:5, COUNT:1, TALENT:1, TARGET:1	CFLAG:5, COUNT:3, CHARANUM:1, TALENT:1, TARGET:1	CFLAG:5, TALENT:1, TARGET:1	CFLAG:5, CHARANUM:1, TALENT:1, TARGET:1
original-game/ERB/システム関係/SYSTEM_SOURCE.ERB	システム関係	utf-8-sig	2257	7	71	0	1762	589	1025	415	SOURCE_CHECK@5, SHOW_SOURCE@1967, PALAM_UP_CHECK@2012, PALAM_MESSAGE@2062, FIGURE_INDENT_2@2180, LOSELIFE_BAR@2196, LOSEVITAL_BAR@2228	ABL:183, UP:77, TFLAG:46, C:44, A:35, B:29, M:28, SELECTCOM:24, DOWN:20, LOSEBASE:20	A:220, ABL:186, C:186, B:166, UP:119, SOURCE:111, PALAMLV:95, TALENT:88, TFLAG:86, PALAM:85	ABL:183, UP:77, TFLAG:46, SELECTCOM:24, DOWN:20, LOSEBASE:20, SOURCE:14, CFLAG:7, TEQUIP:5, EX:5	ABL:186, UP:119, SOURCE:111, PALAMLV:95, TALENT:88, TFLAG:86, PALAM:85, LOSEBASE:51, TEQUIP:40, DOWN:31
original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB	システム関係	utf-8-sig	1978	21	14	0	1749	655	1563	553	SOURCE_SEX_CHECK@29, PLAYER_SKILL_CHECK@43, MASTER_SKILL_CHECK@164, INCEST_SEX_CHECK@214, LOST_VIRGIN_CHECK@257, FIRSTKISS_PLAYER_CHECK@405, FIRSTKISS_ASSI_CHECK@435, FIRSTKISS_TARGET_CHECK@464, LOST_ANALVIRGIN_CHECK@534, TARGET_EJAC_CHECK@664, TARGET_MILK_CHECK@818, UP_TALENT_CVA_CHECK@982, UP_TALENT_CHECK@1039, MARK_GOT_CHECK@1256, YOKUBO_UP_CHECK@1392, JUJUN_UP_CHECK@1413, EXP_GOT_CHECK@1424, SOKUOCHI_CHECK@1596, ECST_CHECK@1808, PISSING_ECST_CHECK@1814	CFLAG:88, ABL:81, TFLAG:70, TALENT:62, SOURCE:48, CSTR:47, E:31, A:30, NO:29, TEQUIP:25	UP:244, ABL:179, TALENT:170, SOURCE:160, TFLAG:110, CFLAG:95, A:72, PLAYER:63, ABLNAME:60, EXP:55	CFLAG:88, ABL:81, TFLAG:70, TALENT:62, SOURCE:48, CSTR:47, NO:29, TEQUIP:25, EXP:23, MARK:18	UP:244, ABL:179, TALENT:170, SOURCE:160, TFLAG:110, CFLAG:95, PLAYER:63, ABLNAME:60, EXP:55, TEQUIP:48
original-game/ERB/システム関係/SYSTEM_SOURCE_SUB2.ERB	システム関係	utf-8-sig	304	2	0	0	244	34	244	34	SOURCE_LESBIAN_SEX_CHECK@7, SOURCE_GAY_SEX_CHECK@231	ABL:24, SOURCE:10	SOURCE:207, ABL:24, PLAYER:11, TALENT:2	ABL:24, SOURCE:10	SOURCE:207, ABL:24, PLAYER:11, TALENT:2
original-game/ERB/システム関係/アルバイト関係/ARBEIT.ERB	システム関係	utf-8-sig	289	8	30	4	188	36	42	9	ARBEIT_MAIN@4, ARBEIT_LIST@13, ARBEIT_HEADER_INFO@179, ARBEIT_SIGNUP@198, ARBEIT_RESIGN@209, ARBEIT_EXEC@216, ARBEIT_CHECK_RENEW@238, ARBEIT_ADD_EXP@271	RESULT:11, LOCAL:7, CFLAG:6, LOCALS:5, ARG:3, TIME:1, TALENT:1, TCVAR:1, EXP:1	LOCAL:52, ARG:45, LOCALS:20, CFLAG:18, RESULT:17, RESULTS:7, CALLNAME:7, TCVAR:5, EXP:3, NAME:2	CFLAG:6, TIME:1, TALENT:1, EXP:1	CFLAG:18, CALLNAME:7, EXP:3, NAME:2, CHARANUM:2, MASTER:2, EXPNAME:2, TARGET:1, DAY:1, TIME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB	システム関係	utf-8-sig	139	4	0	0	35	15	11	8	ARBEIT_TITLE_1@8, ARBEIT_PERMISSION_1@26, ARBEIT_EXEC_1@45, ARBEIT_INFO_1@75	LOCAL:6, TALENT:4, NO:2, RESULTS:1, EXP:1, JUEL:1	ARG:13, LOCAL:10, TALENT:4, NO:2, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:4, NO:2, EXP:1, JUEL:1	TALENT:4, NO:2, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB	システム関係	utf-8-sig	136	4	0	0	30	10	9	4	ARBEIT_TITLE_2@9, ARBEIT_PERMISSION_2@27, ARBEIT_EXEC_2@43, ARBEIT_INFO_2@72	LOCAL:5, TALENT:2, RESULTS:1, EXP:1, JUEL:1	ARG:12, LOCAL:8, TALENT:4, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:2, EXP:1, JUEL:1	TALENT:4, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB	システム関係	utf-8-sig	134	4	0	0	30	12	9	6	ARBEIT_TITLE_3@8, ARBEIT_PERMISSION_3@26, ARBEIT_EXEC_3@42, ARBEIT_INFO_3@70	LOCAL:5, TALENT:4, RESULTS:1, EXP:1, JUEL:1	ARG:11, LOCAL:9, TALENT:4, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:4, EXP:1, JUEL:1	TALENT:4, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB	システム関係	utf-8-sig	136	4	0	0	33	14	10	7	ARBEIT_TITLE_4@8, ARBEIT_PERMISSION_4@26, ARBEIT_EXEC_4@42, ARBEIT_INFO_4@72	LOCAL:6, TALENT:5, RESULTS:1, EXP:1, JUEL:1	ARG:12, LOCAL:10, TALENT:5, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:5, EXP:1, JUEL:1	TALENT:5, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB	システム関係	utf-8-sig	134	4	0	0	30	12	9	6	ARBEIT_TITLE_5@8, ARBEIT_PERMISSION_5@26, ARBEIT_EXEC_5@42, ARBEIT_INFO_5@70	LOCAL:5, TALENT:4, RESULTS:1, EXP:1, JUEL:1	ARG:11, LOCAL:9, TALENT:4, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:4, EXP:1, JUEL:1	TALENT:4, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB	システム関係	utf-8-sig	133	4	0	0	31	13	10	7	ARBEIT_TITLE_6@8, ARBEIT_PERMISSION_6@26, ARBEIT_EXEC_6@42, ARBEIT_INFO_6@69	LOCAL:5, TALENT:4, RESULTS:1, PBAND:1, EXP:1, JUEL:1	ARG:11, LOCAL:9, TALENT:4, EXP:2, RESULTS:1, PBAND:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:4, PBAND:1, EXP:1, JUEL:1	TALENT:4, EXP:2, PBAND:1, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB	システム関係	utf-8-sig	138	4	0	0	33	14	10	7	ARBEIT_TITLE_7@8, ARBEIT_PERMISSION_7@26, ARBEIT_EXEC_7@42, ARBEIT_INFO_7@74	LOCAL:6, TALENT:5, RESULTS:1, EXP:1, JUEL:1	ARG:12, LOCAL:10, TALENT:5, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:5, EXP:1, JUEL:1	TALENT:5, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB	システム関係	utf-8-sig	138	4	0	0	33	11	10	4	ARBEIT_TITLE_8@8, ARBEIT_PERMISSION_8@26, ARBEIT_EXEC_8@42, ARBEIT_INFO_8@74	LOCAL:6, TALENT:2, RESULTS:1, EXP:1, JUEL:1	ARG:12, LOCAL:10, TALENT:5, EXP:2, RESULTS:1, JUEL:1, NAME:1, CALLNAME:1	TALENT:2, EXP:1, JUEL:1	TALENT:5, EXP:2, JUEL:1, NAME:1, CALLNAME:1
original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB	システム関係	utf-8-sig	1341	1	9	2	853	505	232	70	SELL_VIDEO@4	G:119, T:102, E:75, V:29, C:26, ABL:26, B:25, A:22, TALENT:15, F:12	G:123, P:120, T:102, E:89, TALENT:88, F:57, ABL:41, TARGET:30, V:29, C:26	ABL:26, TALENT:15, NO:7, CFLAG:6, EXP:4, BASE:4, TFLAG:3, FLAG:2, MONEY:2, NICKNAME:1	TALENT:88, ABL:41, TARGET:30, NO:11, ASSI:10, TFLAG:8, CFLAG:8, FLAG:6, CALLNAME:6, BASE:5
original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB	システム関係	utf-8-sig	164	3	0	0	149	101	116	101	SET_VIDEOSALE@4, VIDEOSALE_CALC@25, VIDEOSALE_PRINT@97	FLAG:74, TALENT:25, NO:1, CFLAG:1	FLAG:77, P:32, TALENT:28, BASE:4, CFLAG:3, TFLAG:2, NO:1, TARGET:1, A:1	FLAG:74, TALENT:25, NO:1, CFLAG:1	FLAG:77, TALENT:28, BASE:4, CFLAG:3, TFLAG:2, NO:1, TARGET:1
original-game/ERB/システム関係/ビデオ周り/SPECIAL_TITLE.ERB	システム関係	utf-8-sig	1090	3	0	0	1501	904	1485	904	SPECIAL_TITLE_CALC@4, SPECIAL_TITLE_DECIDE_DEBUT@298, SPECIAL_TITLE_DECIDE@695	NO:459, CSTR:188, TFLAG:103, CFLAG:85, TALENT:69	NO:459, TARGET:255, ASSI:251, CSTR:188, CFLAG:130, TFLAG:109, TALENT:72, NICKNAME:14, EX:4, X:4	NO:459, CSTR:188, TFLAG:103, CFLAG:85, TALENT:69	NO:459, TARGET:255, ASSI:251, CSTR:188, CFLAG:130, TFLAG:109, TALENT:72, NICKNAME:14, EX:4, BASE:3
original-game/ERB/システム関係/ビデオ周り/VIDEO.ERH	システム関係	utf-8-sig	24	0	0	0	4	0	0	0			C:1, B:1, V:1, A:1		
original-game/ERB/システム関係/ビデオ周り/VIDEO_TITLE.ERB	システム関係	utf-8-sig	1420	7	4	0	2227	1171	2174	1171	VIDEO_TITLE_DEBUT@4, PRINT_VIDEO_TITLE@555, VIDEO_TITLE_NEW@573, PRINT_VIDEO_TITLE_NEW@1110, CHANGE_VIDEOTITLE_REPRESENT@1129, PRINT_VIDEO_TITLE_REPRESENT@1154, ACTRESS_ARTICLE@1171	CSTR:482, NO:384, TALENT:278, CFLAG:13, BASE:8, TFLAG:6	TARGET:764, CSTR:544, NO:402, TALENT:278, PLAYER:50, NICKNAME:46, C:44, BASE:36, TFLAG:17, CFLAG:13	CSTR:482, NO:384, TALENT:278, CFLAG:13, BASE:8, TFLAG:6	TARGET:764, CSTR:544, NO:402, TALENT:278, PLAYER:50, NICKNAME:46, BASE:36, TFLAG:17, CFLAG:13, MASTER:12
original-game/ERB/システム関係/初体験/FIRSTKISS_DETAIL.ERB	システム関係	utf-8-sig	212	2	2	0	122	93	120	93	FIRSTKISS_DETAIL_CALC@4, FIRSTKISS_DETAIL@53	CFLAG:85, CSTR:5, TALENT:3	CFLAG:93, CSTR:14, TALENT:3, MAXBASE:2, TARGET:2, CALLNAME:2, LOCAL:1, RESULT:1, ABL:1, NO:1	CFLAG:85, CSTR:5, TALENT:3	CFLAG:93, CSTR:14, TALENT:3, MAXBASE:2, TARGET:2, CALLNAME:2, ABL:1, NO:1, EXP:1, MASTER:1
original-game/ERB/システム関係/初体験/LOSTANALVIRGIN_DETAIL.ERB	システム関係	utf-8-sig	228	2	2	0	130	96	128	96	LOSTANALVIRGIN_DETAIL_CALC@4, LOSTANALVIRGIN_DETAIL@53	CFLAG:89, CSTR:4, TALENT:3	CFLAG:104, CSTR:11, TALENT:3, MAXBASE:2, TARGET:2, LOCAL:1, RESULT:1, ABL:1, NO:1, CALLNAME:1	CFLAG:89, CSTR:4, TALENT:3	CFLAG:104, CSTR:11, TALENT:3, MAXBASE:2, TARGET:2, ABL:1, NO:1, CALLNAME:1, EXP:1, NAME:1
original-game/ERB/システム関係/初体験/LOSTVIRGIN_DETAIL.ERB	システム関係	utf-8-sig	226	2	2	0	124	97	122	97	LOSTVIRGIN_DETAIL_CALC@4, LOSTVIRGIN_DETAIL@53	CFLAG:90, CSTR:4, TALENT:3	CFLAG:98, CSTR:11, TALENT:3, MAXBASE:2, TARGET:2, LOCAL:1, RESULT:1, ABL:1, NO:1, CALLNAME:1	CFLAG:90, CSTR:4, TALENT:3	CFLAG:98, CSTR:11, TALENT:3, MAXBASE:2, TARGET:2, ABL:1, NO:1, CALLNAME:1, EXP:1, NAME:1
original-game/ERB/システム関係/未使用/JOBNAME.ERB	システム関係	utf-8-sig	455	1	0	0	328	145	280	101	JOBNAME@1	STR:90, F:44, TALENT:9, NO:1, TARGET:1	TARGET:92, TALENT:91, STR:90, F:46, BASE:6, K:2, NO:1	STR:90, TALENT:9, NO:1, TARGET:1	TARGET:92, TALENT:91, STR:90, BASE:6, NO:1
original-game/ERB/システム関係/未使用/LIFELIST.ERB	システム関係	utf-8-sig	75	1	0	0	72	15	34	9	LIFE_LIST@2	CFLAG:9, COUNT:4, A:2	COUNT:32, CFLAG:14, BASE:5, FLAG:4, A:3, MAXBASE:3, TALENT:3, ARG:2, NAME:2, MASTER:1	CFLAG:9	CFLAG:14, BASE:5, FLAG:4, MAXBASE:3, TALENT:3, NAME:2, MASTER:1, CHARANUM:1, DAY:1
original-game/ERB/システム関係/未使用/LIFELIST_PRINT.ERB	システム関係	utf-8-sig	78	1	0	0	70	14	33	8	LIFE_LIST_SLAVE@5	CFLAG:8, COUNT:4, A:2	COUNT:31, CFLAG:13, BASE:5, FLAG:4, A:3, MAXBASE:3, TALENT:3, ARG:2, NAME:2, MASTER:1	CFLAG:8	CFLAG:13, BASE:5, FLAG:4, MAXBASE:3, TALENT:3, NAME:2, MASTER:1, CHARANUM:1, DAY:1
original-game/ERB/システム関係/未使用/SHOP_SLAVE1.ERB	システム関係	utf-8-sig	210	4	14	1	88	38	41	22	CHARA_BUY@20, CHARA_BUY_SHOW@128, CHARA_BUY_AFTER@166, CHARA_LIST@187	TFLAG:7, ITEMSALES:7, FLAG:4, F:4, A:3, RESULT:3, X:2, B:1, C:1, D:1	TFLAG:13, COUNT:12, FLAG:9, ITEMSALES:8, RESULT:7, A:6, F:6, D:5, X:3, C:3	TFLAG:7, ITEMSALES:7, FLAG:4, MONEY:1, TARGET:1, GLOBAL:1, TIME:1	TFLAG:13, FLAG:9, ITEMSALES:8, MONEY:3, CHARANUM:2, TARGET:2, NO:1, GLOBAL:1, DAY:1, TIME:1
original-game/ERB/システム関係/衣服/COSPLAY.ERB	システム関係	utf-8-sig	192	2	1	1	157	81	132	56	PRINT_COSTUME@4, COSPLAY_COSTUME@62	TFLAG:49, RESULT:25, ITEM:7	TFLAG:49, RESULT:25, CALLNAME:25, TARGET:25, ABL:18, ITEM:7, CSTR:3, MASTER:3, FLAG:2	TFLAG:49, ITEM:7	TFLAG:49, CALLNAME:25, TARGET:25, ABL:18, ITEM:7, CSTR:3, MASTER:3, FLAG:2
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	utf-8-sig	1143	20	34	1	589	305	549	277	PRINT_CLOTHTYPE@33, PRINT_CLOTHTYPE_MAIN@66, WEARING_CLOTH_ABLE@222, WEARING_CLOTH_ALL@246, WEARING_UNDERWARE_ALL@274, WEARING_OUTERWARE_ALL@302, AFTERTRAIN_CLOTH@329, RE_CLOTHED@481, WASHING_CLOTH@523, SOILING_CLOTH_NO1@576, SOILING_CLOTH_NO2@611, SOILING_CLOTH_EJECTION@650, SOILING_SUMATA@683, PRINT_CLOTHTYPE_SPECIAL_CHANGING@724, PRINT_CLOTHTYPE_MAIN_ONE_CHANGING@737, PRINT_CLOTHTYPE_MAIN_BOTTOM_CHANGING@750, PRINT_CLOTHTYPE_PANTS_CHANGING@763, PRINT_CLOTHTYPE_MAIN_BOTTOM@778, PRINT_CLOTHTYPE_MAIN2@795, PRINT_CLOTHTYPE_SPECIAL@1040	CFLAG:191, TALENT:68, S:13, RESULT:9, TFLAG:8, FLAG:5, LOCAL:3, NO:2, D:2, MONEY:1	CFLAG:365, TALENT:68, TFLAG:49, TARGET:29, RESULT:15, S:14, NO:12, NAME:8, CALLNAME:8, FLAG:5	CFLAG:191, TALENT:68, TFLAG:8, FLAG:5, NO:2, MONEY:1, JUEL:1, TARGET:1	CFLAG:365, TALENT:68, TFLAG:49, TARGET:29, NO:12, NAME:8, CALLNAME:8, FLAG:5, MONEY:2, PALAMNAME:1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	utf-8-sig	245	4	0	0	134	96	102	96	PRINT_HAIRSTYLE@4, PRINT_HAIRSTYLE_4COUNT@83, PRINT_HAIRSTYLE_TAILOR@167, PRINT_HAIRCOLOR_TAILOR@216	CFLAG:92, NO:4	CFLAG:94, COUNT:32, NO:4, TARGET:4	CFLAG:92, NO:4	CFLAG:94, NO:4, TARGET:4
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	utf-8-sig	174	3	0	0	110	71	110	71	PRINT_SHOESTYPE@4, PRINT_SHOESTYPE_MAIN@83, PRINT_SHOESTYPE_MAIN2@123	CFLAG:71	CFLAG:110	CFLAG:71	CFLAG:110
original-game/ERB/システム関係/衣服/FUNC_TATTO.ERB	システム関係	utf-8-sig	43	1	0	0	24	5	15	0	PRINT_TATTO@4	LOCAL:5	CSTR:10, LOCAL:9, CFLAG:5		CSTR:10, CFLAG:5
original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB	システム関係	utf-8-sig	254	5	8	0	102	94	102	94	PRINT_UNDERWEAR_COLOR_TOPS@4, PRINT_UNDERWEAR_TOPS@56, PRINT_UNDERWEAR_COLOR_UNDER@107, PRINT_UNDERWEAR_UNDER@159, SHOW_INFO_CASUALWEAR@218	CFLAG:89, TALENT:5	CFLAG:97, TALENT:5	CFLAG:89, TALENT:5	CFLAG:97, TALENT:5
original-game/ERB/システム関係/衣服/INFO_CASUALWEAR.ERB	システム関係	utf-8-sig	243	1	0	0	73	73	73	73	PRINT_CLOTHTYPE_CASUALWEAR@4	CFLAG:73	CFLAG:73	CFLAG:73	CFLAG:73
original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB	システム関係	utf-8-sig	2001	19	82	18	1303	887	493	157	TAILOR_MAIN@4, TAILOR_CASUAL@486, TAILOR_NORMAL@535, TAILOR_STUDENT@669, TAILOR_OTHER@817, TAILOR_ACCESSORY@1016, TAILOR_UNDERWARE@1211, TAILOR_DIAPER@1233, SELLING_PANTS@1252, CHASTITY_KEY@1289, TAILOR_SPECIAL@1316, TAILOR_BLACKGIRL@1482, TAILOR_ESTHETIC@1525, LIFE_LIST_TAILOR@1564, HAIRSTYLE_CHANGE@1591, HAIRCUT@1621, HAIRCOLOR@1683, TAILOR_SOCKS@1794, TAILOR_SHOES@1887	RESULT:222, S:210, R:130, CFLAG:108, C:93, A:42, PBAND:19, F:15, T:12, TALENT:10	RESULT:237, S:233, CFLAG:157, R:134, TALENT:134, C:109, TARGET:63, A:43, CALLNAME:37, MONEY:32	CFLAG:108, PBAND:19, TALENT:10, MONEY:7, TARGET:5, EXP:3, NO:3, TIME:1, BASE:1	CFLAG:157, TALENT:134, TARGET:63, CALLNAME:37, MONEY:32, PBAND:25, ABL:17, NAME:6, NO:5, CHARANUM:4
original-game/ERB/システム関係/衣服/SHOP_TAILOR_UNDER.ERB	システム関係	utf-8-sig	252	5	19	4	101	37	43	15	TAILOR_UNDER_MAIN@4, CHOICE_TOPS@15, CHOICE_TOPS_COLOR@70, CHOICE_UNDER@130, CHOICE_UNDER_COLOR@197	RESULT:10, CFLAG:9, X:8, TALENT:6, Y:4	X:34, CFLAG:33, RESULT:15, Y:9, TALENT:6, MONEY:4	CFLAG:9, TALENT:6	CFLAG:33, TALENT:6, MONEY:4
